HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,CZ,Czechia,3238,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,DE,Germany,32013,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,DK,Denmark,4900,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,EE,Estonia,946,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,EL,Greece,1319,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,ES,Spain,7716,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,FI,Finland,3930,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,FR,France,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,HR,Croatia,1035,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,HU,Hungary,2165,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,IE,Ireland,2760,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,IS,Iceland,227,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,IT,Italy,20679,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,LI,Liechtenstein,8,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,LT,Lithuania,1207,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,LU,Luxembourg,404,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,LV,Latvia,342,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,MT,Malta,361,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,NL,Netherlands,7177,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,NO,Norway,3741,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,PL,Poland,2450,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,PT,Portugal,5259,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,RO,Romania,788,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,SE,Sweden,9824,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,SI,Slovenia,1484,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,SK,Slovakia,535,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,AT,Austria,5491,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,BE,Belgium,4956,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,BG,Bulgaria,306,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,CY,Cyprus,331,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,CZ,Czechia,3892,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,DE,Germany,35619,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,DK,Denmark,5272,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,EE,Estonia,1084,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,EL,Greece,1739,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,ES,Spain,9269,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,FI,Finland,4262,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,FR,France,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,HR,Croatia,1310,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,HU,Hungary,2756,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,IE,Ireland,3118,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,IS,Iceland,258,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,IT,Italy,28557,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,LI,Liechtenstein,8,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,LT,Lithuania,1480,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,LU,Luxembourg,461,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,LV,Latvia,461,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,MT,Malta,416,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,NL,Netherlands,7840,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,NO,Norway,3984,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,PL,Poland,3067,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,PT,Portugal,6403,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,RO,Romania,990,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,SE,Sweden,10725,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,SI,Slovenia,1639,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Total tested isolates,N,2023,SK,Slovakia,696,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,AT,Austria,49,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,BE,Belgium,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,BG,Bulgaria,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,CY,Cyprus,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,CZ,Czechia,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,DE,Germany,1,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,DK,Denmark,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,EE,Estonia,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,EL,Greece,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,ES,Spain,11,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,FI,Finland,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,FR,France,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,HR,Croatia,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,HU,Hungary,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,IE,Ireland,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,IS,Iceland,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,IT,Italy,4,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,LI,Liechtenstein,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,LT,Lithuania,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,LU,Luxembourg,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,LV,Latvia,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,MT,Malta,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,NL,Netherlands,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,NO,Norway,1,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,PL,Poland,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,PT,Portugal,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,RO,Romania,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,SE,Sweden,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,SI,Slovenia,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"I - 'susceptible, increased exposure' isolates ",N,2023,SK,Slovakia,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,AT,Austria,48,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,BE,Belgium,91,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,BG,Bulgaria,297,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,CY,Cyprus,73,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,CZ,Czechia,611,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,DE,Germany,290,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,DK,Denmark,37,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,EE,Estonia,23,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,EL,Greece,1383,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,ES,Spain,525,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,FI,Finland,38,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,FR,France,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,HR,Croatia,210,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,HU,Hungary,361,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,IE,Ireland,50,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,IS,Iceland,2,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,IT,Italy,4503,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,LI,Liechtenstein,0,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,LT,Lithuania,158,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,LU,Luxembourg,9,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,LV,Latvia,59,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,MT,Malta,16,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,NL,Netherlands,94,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,NO,Norway,33,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,PL,Poland,719,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,PT,Portugal,812,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,RO,Romania,457,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,SE,Sweden,97,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,SI,Slovenia,58,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,R - resistant isolates,N,2023,SK,Slovakia,125,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,AT,Austria,3.97350993,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,BE,Belgium,11.46095717,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,BG,Bulgaria,73.33333333,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,CY,Cyprus,33.95348837,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,CZ,Czechia,36.60874775,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,DE,Germany,3.83953396,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,DK,Denmark,2.64097073,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,EE,Estonia,7.66666666,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,EL,Greece,64.74719101,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,ES,Spain,16.79462571,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,FI,Finland,5.23415977,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,FR,France,-,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,HR,Croatia,37.36654804,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,HU,Hungary,31.41862489,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,IE,Ireland,8.75656742,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,IS,Iceland,4.54545454,
Antimicrobial resistance,Klebsiella pneumoniae|Aminoglycosides,"R - resistant isolates, percentage  ",%,2023,IT,Italy,32.6730518,
