"","age_group","year","country","sex","pathogen","Country.Name","n_inage_gdr","lowage","total","incidence"
"8891","(4,9]",2019,"CZ","m","Staphylococcus aureus","Czechia",288910.501224264,5,6,2.07676770992223
"8892","(4,9]",2019,"CZ","m","Streptococcus pneumoniae","Czechia",288910.501224264,5,2,0.692255903307411
"8893","(4,9]",2019,"DE","f","Acinetobacter spp","Germany",1801697.60897498,5,8,0.444025676681192
"8894","(4,9]",2019,"DE","f","Enterococcus faecium","Germany",1801697.60897498,5,8,0.444025676681192
"8895","(4,9]",2019,"DE","f","Escherichia coli","Germany",1801697.60897498,5,23,1.27657382045843
"8896","(4,9]",2019,"DE","f","Klebsiella pneumoniae","Germany",1801697.60897498,5,4,0.222012838340596
"8897","(4,9]",2019,"DE","f","Pseudomonas aeruginosa","Germany",1801697.60897498,5,4,0.222012838340596
"8898","(4,9]",2019,"DE","f","Staphylococcus aureus","Germany",1801697.60897498,5,39,2.16462517382081
"8899","(4,9]",2019,"DE","f","Streptococcus pneumoniae","Germany",1801697.60897498,5,24,1.33207703004357
"8900","(4,9]",2019,"DE","m","Acinetobacter spp","Germany",1918787.04503,5,4,0.208465030570261
"8901","(4,9]",2019,"DE","m","Escherichia coli","Germany",1918787.04503,5,8,0.416930061140522
"8902","(4,9]",2019,"DE","m","Klebsiella pneumoniae","Germany",1918787.04503,5,12,0.625395091710783
"8903","(4,9]",2019,"DE","m","Pseudomonas aeruginosa","Germany",1918787.04503,5,16,0.833860122281044
"8904","(4,9]",2019,"DE","m","Staphylococcus aureus","Germany",1918787.04503,5,91,4.74257944547344
"8905","(4,9]",2019,"DE","m","Streptococcus pneumoniae","Germany",1918787.04503,5,19,0.990208895208739
"8906","(4,9]",2019,"DK","f","Acinetobacter spp","Denmark",149668.123739238,5,3,2.00443482890638
"8907","(4,9]",2019,"DK","f","Enterococcus faecalis","Denmark",149668.123739238,5,2,1.33628988593759
"8908","(4,9]",2019,"DK","f","Enterococcus faecium","Denmark",149668.123739238,5,2,1.33628988593759
"8909","(4,9]",2019,"DK","f","Escherichia coli","Denmark",149668.123739238,5,7,4.67701460078156
"8910","(4,9]",2019,"DK","f","Pseudomonas aeruginosa","Denmark",149668.123739238,5,1,0.668144942968795
"8911","(4,9]",2019,"DK","f","Staphylococcus aureus","Denmark",149668.123739238,5,9,6.01330448671915
"8912","(4,9]",2019,"DK","m","Enterococcus faecalis","Denmark",158096.840158841,5,1,0.632523710780867
"8913","(4,9]",2019,"DK","m","Enterococcus faecium","Denmark",158096.840158841,5,2,1.26504742156173
"8914","(4,9]",2019,"DK","m","Escherichia coli","Denmark",158096.840158841,5,3,1.8975711323426
"8915","(4,9]",2019,"DK","m","Klebsiella pneumoniae","Denmark",158096.840158841,5,3,1.8975711323426
"8916","(4,9]",2019,"DK","m","Pseudomonas aeruginosa","Denmark",158096.840158841,5,2,1.26504742156173
"8917","(4,9]",2019,"DK","m","Staphylococcus aureus","Denmark",158096.840158841,5,6,3.7951422646852
"8918","(4,9]",2019,"EE","f","Escherichia coli","Estonia",36792.4448588873,5,3,8.15384792042529
"8919","(4,9]",2019,"EE","f","Staphylococcus aureus","Estonia",36792.4448588873,5,3,8.15384792042529
"8920","(4,9]",2019,"EE","m","Escherichia coli","Estonia",38647.1227687188,5,2,5.17502948917794
"8921","(4,9]",2019,"EE","m","Staphylococcus aureus","Estonia",38647.1227687188,5,2,5.17502948917794
"8922","(4,9]",2019,"ES","f","Acinetobacter spp","Spain",1135248.19164034,5,6,0.528518789475497
"8923","(4,9]",2019,"ES","f","Enterococcus faecalis","Spain",1135248.19164034,5,3,0.264259394737749
"8924","(4,9]",2019,"ES","f","Escherichia coli","Spain",1135248.19164034,5,18,1.58555636842649
"8925","(4,9]",2019,"ES","f","Klebsiella pneumoniae","Spain",1135248.19164034,5,6,0.528518789475497
"8926","(4,9]",2019,"ES","f","Pseudomonas aeruginosa","Spain",1135248.19164034,5,9,0.792778184213246
"8927","(4,9]",2019,"ES","f","Staphylococcus aureus","Spain",1135248.19164034,5,33,2.90685334211524
"8928","(4,9]",2019,"ES","f","Streptococcus pneumoniae","Spain",1135248.19164034,5,6,0.528518789475497
"8929","(4,9]",2019,"ES","m","Enterococcus faecalis","Spain",1208783.21956622,5,3,0.248183458492795
"8930","(4,9]",2019,"ES","m","Enterococcus faecium","Spain",1208783.21956622,5,6,0.496366916985591
"8931","(4,9]",2019,"ES","m","Escherichia coli","Spain",1208783.21956622,5,12,0.992733833971182
"8932","(4,9]",2019,"ES","m","Klebsiella pneumoniae","Spain",1208783.21956622,5,15,1.24091729246398
"8933","(4,9]",2019,"ES","m","Pseudomonas aeruginosa","Spain",1208783.21956622,5,15,1.24091729246398
"8934","(4,9]",2019,"ES","m","Staphylococcus aureus","Spain",1208783.21956622,5,36,2.97820150191354
"8935","(4,9]",2019,"ES","m","Streptococcus pneumoniae","Spain",1208783.21956622,5,18,1.48910075095677
"8936","(4,9]",2019,"FI","f","Escherichia coli","Finland",150031.23841177,5,3,1.9995835745662
"8937","(4,9]",2019,"FI","f","Pseudomonas aeruginosa","Finland",150031.23841177,5,3,1.9995835745662
"8938","(4,9]",2019,"FI","f","Staphylococcus aureus","Finland",150031.23841177,5,10,6.66527858188733
"8939","(4,9]",2019,"FI","f","Streptococcus pneumoniae","Finland",150031.23841177,5,4,2.66611143275493
"8940","(4,9]",2019,"FI","m","Acinetobacter spp","Finland",157113.741625194,5,2,1.27296312805734
"8941","(4,9]",2019,"FI","m","Pseudomonas aeruginosa","Finland",157113.741625194,5,1,0.636481564028672
"8942","(4,9]",2019,"FI","m","Staphylococcus aureus","Finland",157113.741625194,5,7,4.4553709482007
"8943","(4,9]",2019,"FI","m","Streptococcus pneumoniae","Finland",157113.741625194,5,4,2.54592625611469
"8944","(4,9]",2019,"FR","f","Acinetobacter spp","France",1988181.96579728,5,10,0.502972070566484
"8945","(4,9]",2019,"FR","f","Enterococcus faecalis","France",1988181.96579728,5,10,0.502972070566484
"8946","(4,9]",2019,"FR","f","Escherichia coli","France",1988181.96579728,5,65,3.26931845868215
"8947","(4,9]",2019,"FR","f","Klebsiella pneumoniae","France",1988181.96579728,5,20,1.00594414113297
"8948","(4,9]",2019,"FR","f","Pseudomonas aeruginosa","France",1988181.96579728,5,20,1.00594414113297
"8949","(4,9]",2019,"FR","f","Staphylococcus aureus","France",1988181.96579728,5,135,6.79012295264753
"8950","(4,9]",2019,"FR","f","Streptococcus pneumoniae","France",1988181.96579728,5,50,2.51486035283242
"8951","(4,9]",2019,"FR","m","Acinetobacter spp","France",2077342.67987695,5,20,0.962768453839531
"8952","(4,9]",2019,"FR","m","Enterococcus faecalis","France",2077342.67987695,5,10,0.481384226919765
"8953","(4,9]",2019,"FR","m","Enterococcus faecium","France",2077342.67987695,5,10,0.481384226919765
"8954","(4,9]",2019,"FR","m","Escherichia coli","France",2077342.67987695,5,65,3.12899747497847
"8955","(4,9]",2019,"FR","m","Klebsiella pneumoniae","France",2077342.67987695,5,10,0.481384226919765
"8956","(4,9]",2019,"FR","m","Pseudomonas aeruginosa","France",2077342.67987695,5,15,0.722076340379648
"8957","(4,9]",2019,"FR","m","Staphylococcus aureus","France",2077342.67987695,5,135,6.49868706341683
"8958","(4,9]",2019,"FR","m","Streptococcus pneumoniae","France",2077342.67987695,5,100,4.81384226919765
"8959","(4,9]",2019,"HU","f","Enterococcus faecium","Hungary",223759.94841207,5,1,0.446907503821206
"8960","(4,9]",2019,"HU","f","Escherichia coli","Hungary",223759.94841207,5,1,0.446907503821206
"8961","(4,9]",2019,"HU","f","Staphylococcus aureus","Hungary",223759.94841207,5,3,1.34072251146362
"8962","(4,9]",2019,"HU","f","Streptococcus pneumoniae","Hungary",223759.94841207,5,2,0.893815007642412
"8963","(4,9]",2019,"HU","m","Enterococcus faecalis","Hungary",235144.721754404,5,1,0.42527001777418
"8964","(4,9]",2019,"HU","m","Enterococcus faecium","Hungary",235144.721754404,5,1,0.42527001777418
"8965","(4,9]",2019,"HU","m","Escherichia coli","Hungary",235144.721754404,5,2,0.85054003554836
"8966","(4,9]",2019,"HU","m","Pseudomonas aeruginosa","Hungary",235144.721754404,5,2,0.85054003554836
"8967","(4,9]",2019,"HU","m","Staphylococcus aureus","Hungary",235144.721754404,5,2,0.85054003554836
"8968","(4,9]",2019,"HU","m","Streptococcus pneumoniae","Hungary",235144.721754404,5,1,0.42527001777418
"8969","(4,9]",2019,"IE","f","Acinetobacter spp","Ireland",178322.526209915,5,2,1.12156329461465
"8970","(4,9]",2019,"IE","f","Escherichia coli","Ireland",178322.526209915,5,4,2.2431265892293
"8971","(4,9]",2019,"IE","f","Staphylococcus aureus","Ireland",178322.526209915,5,7,3.92547153115128
"8972","(4,9]",2019,"IE","f","Streptococcus pneumoniae","Ireland",178322.526209915,5,1,0.560781647307325
"8973","(4,9]",2019,"IE","m","Enterococcus faecalis","Ireland",187360.474331793,5,1,0.533730501892902
"8974","(4,9]",2019,"IE","m","Escherichia coli","Ireland",187360.474331793,5,3,1.60119150567871
"8975","(4,9]",2019,"IE","m","Staphylococcus aureus","Ireland",187360.474331793,5,11,5.87103552082192
"8976","(4,9]",2019,"IE","m","Streptococcus pneumoniae","Ireland",187360.474331793,5,3,1.60119150567871
"8977","(4,9]",2019,"IS","f","Escherichia coli","Iceland",11961.1015840095,5,1,8.36043396986842
"8978","(4,9]",2019,"IS","m","Escherichia coli","Iceland",12452.4111026858,5,1,8.03057329021455
"8979","(4,9]",2019,"IS","m","Staphylococcus aureus","Iceland",12452.4111026858,5,2,16.0611465804291
"8980","(4,9]",2019,"IS","m","Streptococcus pneumoniae","Iceland",12452.4111026858,5,2,16.0611465804291
"8981","(4,9]",2019,"IT","f","Acinetobacter spp","Italy",1302725.27568458,5,6,0.460572932143888
"8982","(4,9]",2019,"IT","f","Enterococcus faecalis","Italy",1302725.27568458,5,6,0.460572932143888
"8983","(4,9]",2019,"IT","f","Enterococcus faecium","Italy",1302725.27568458,5,4,0.307048621429259
"8984","(4,9]",2019,"IT","f","Escherichia coli","Italy",1302725.27568458,5,35,2.68667543750601
"8985","(4,9]",2019,"IT","f","Klebsiella pneumoniae","Italy",1302725.27568458,5,18,1.38171879643166
"8986","(4,9]",2019,"IT","f","Pseudomonas aeruginosa","Italy",1302725.27568458,5,13,0.99790801964509
"8987","(4,9]",2019,"IT","f","Staphylococcus aureus","Italy",1302725.27568458,5,39,2.99372405893527
"8988","(4,9]",2019,"IT","f","Streptococcus pneumoniae","Italy",1302725.27568458,5,4,0.307048621429259
"8989","(4,9]",2019,"IT","m","Enterococcus faecalis","Italy",1381410.71291745,5,12,0.868677207132466
"8990","(4,9]",2019,"IT","m","Enterococcus faecium","Italy",1381410.71291745,5,4,0.289559069044155
"8991","(4,9]",2019,"IT","m","Escherichia coli","Italy",1381410.71291745,5,15,1.08584650891558
"8992","(4,9]",2019,"IT","m","Klebsiella pneumoniae","Italy",1381410.71291745,5,24,1.73735441426493
"8993","(4,9]",2019,"IT","m","Pseudomonas aeruginosa","Italy",1381410.71291745,5,14,1.01345674165454
"8994","(4,9]",2019,"IT","m","Staphylococcus aureus","Italy",1381410.71291745,5,65,4.70533487196753
"8995","(4,9]",2019,"IT","m","Streptococcus pneumoniae","Italy",1381410.71291745,5,10,0.723897672610388
"8996","(4,9]",2019,"MT","m","Streptococcus pneumoniae","Malta",12625.0767944155,5,1,7.92074389949323
"8997","(4,9]",2019,"NL","f","Acinetobacter spp","Netherlands",443913.771644309,5,3,0.675806922792155
"8998","(4,9]",2019,"NL","f","Enterococcus faecalis","Netherlands",443913.771644309,5,1,0.225268974264052
"8999","(4,9]",2019,"NL","f","Enterococcus faecium","Netherlands",443913.771644309,5,3,0.675806922792155
"9000","(4,9]",2019,"NL","f","Escherichia coli","Netherlands",443913.771644309,5,1,0.225268974264052
"9001","(4,9]",2019,"NL","f","Klebsiella pneumoniae","Netherlands",443913.771644309,5,1,0.225268974264052
"9002","(4,9]",2019,"NL","f","Pseudomonas aeruginosa","Netherlands",443913.771644309,5,1,0.225268974264052
"9003","(4,9]",2019,"NL","f","Staphylococcus aureus","Netherlands",443913.771644309,5,8,1.80215179411241
"9004","(4,9]",2019,"NL","f","Streptococcus pneumoniae","Netherlands",443913.771644309,5,2,0.450537948528103
"9005","(4,9]",2019,"NL","m","Acinetobacter spp","Netherlands",468502.008726629,5,6,1.28067753995501
"9006","(4,9]",2019,"NL","m","Enterococcus faecium","Netherlands",468502.008726629,5,1,0.213446256659169
"9007","(4,9]",2019,"NL","m","Escherichia coli","Netherlands",468502.008726629,5,2,0.426892513318337
"9008","(4,9]",2019,"NL","m","Klebsiella pneumoniae","Netherlands",468502.008726629,5,1,0.213446256659169
"9009","(4,9]",2019,"NL","m","Pseudomonas aeruginosa","Netherlands",468502.008726629,5,3,0.640338769977505
"9010","(4,9]",2019,"NL","m","Staphylococcus aureus","Netherlands",468502.008726629,5,16,3.4151401065467
"9011","(4,9]",2019,"NL","m","Streptococcus pneumoniae","Netherlands",468502.008726629,5,5,1.06723128329584
"9012","(4,9]",2019,"NO","f","Escherichia coli","Norway",152424.492491466,5,4,2.62425016781602
"9013","(4,9]",2019,"NO","f","Pseudomonas aeruginosa","Norway",152424.492491466,5,1,0.656062541954004
"9014","(4,9]",2019,"NO","f","Staphylococcus aureus","Norway",152424.492491466,5,3,1.96818762586201
"9015","(4,9]",2019,"NO","f","Streptococcus pneumoniae","Norway",152424.492491466,5,5,3.28031270977002
"9016","(4,9]",2019,"NO","m","Enterococcus faecalis","Norway",160807.96899772,5,1,0.621859728863424
"9017","(4,9]",2019,"NO","m","Escherichia coli","Norway",160807.96899772,5,1,0.621859728863424
"9018","(4,9]",2019,"NO","m","Klebsiella pneumoniae","Norway",160807.96899772,5,1,0.621859728863424
"9019","(4,9]",2019,"NO","m","Staphylococcus aureus","Norway",160807.96899772,5,10,6.21859728863424
"9020","(4,9]",2019,"NO","m","Streptococcus pneumoniae","Norway",160807.96899772,5,1,0.621859728863424
"9021","(4,9]",2019,"PL","f","Escherichia coli","Poland",944436.962213303,5,24,2.54119660286861
"9022","(4,9]",2019,"PL","f","Klebsiella pneumoniae","Poland",944436.962213303,5,12,1.27059830143431
"9023","(4,9]",2019,"PL","f","Pseudomonas aeruginosa","Poland",944436.962213303,5,12,1.27059830143431
"9024","(4,9]",2019,"PL","f","Staphylococcus aureus","Poland",944436.962213303,5,24,2.54119660286861
"9025","(4,9]",2019,"PL","f","Streptococcus pneumoniae","Poland",944436.962213303,5,36,3.81179490430292
"9026","(4,9]",2019,"PL","m","Acinetobacter spp","Poland",993413.2411679,5,6,0.603978259132739
"9027","(4,9]",2019,"PL","m","Enterococcus faecalis","Poland",993413.2411679,5,6,0.603978259132739
"9028","(4,9]",2019,"PL","m","Escherichia coli","Poland",993413.2411679,5,18,1.81193477739822
"9029","(4,9]",2019,"PL","m","Staphylococcus aureus","Poland",993413.2411679,5,18,1.81193477739822
"9030","(4,9]",2019,"PL","m","Streptococcus pneumoniae","Poland",993413.2411679,5,18,1.81193477739822
"9031","(4,9]",2019,"PT","f","Acinetobacter spp","Portugal",220489.96075247,5,1,0.453535388453643
"9032","(4,9]",2019,"PT","f","Escherichia coli","Portugal",220489.96075247,5,6,2.72121233072186
"9033","(4,9]",2019,"PT","f","Klebsiella pneumoniae","Portugal",220489.96075247,5,1,0.453535388453643
"9034","(4,9]",2019,"PT","f","Pseudomonas aeruginosa","Portugal",220489.96075247,5,1,0.453535388453643
"9035","(4,9]",2019,"PT","f","Staphylococcus aureus","Portugal",220489.96075247,5,10,4.53535388453643
"9036","(4,9]",2019,"PT","f","Streptococcus pneumoniae","Portugal",220489.96075247,5,2,0.907070776907286
"9037","(4,9]",2019,"PT","m","Escherichia coli","Portugal",232478.957255837,5,3,1.2904393737015
"9038","(4,9]",2019,"PT","m","Klebsiella pneumoniae","Portugal",232478.957255837,5,2,0.860292915801002
"9039","(4,9]",2019,"PT","m","Pseudomonas aeruginosa","Portugal",232478.957255837,5,2,0.860292915801002
"9040","(4,9]",2019,"PT","m","Staphylococcus aureus","Portugal",232478.957255837,5,11,4.73161103690551
"9041","(4,9]",2019,"PT","m","Streptococcus pneumoniae","Portugal",232478.957255837,5,5,2.1507322895025
"9042","(4,9]",2019,"RO","f","Acinetobacter spp","Romania",485660.768070282,5,18,3.70629072459794
"9043","(4,9]",2019,"RO","f","Staphylococcus aureus","Romania",485660.768070282,5,9,1.85314536229897
"9044","(4,9]",2019,"RO","m","Acinetobacter spp","Romania",513627.968460738,5,18,3.50448205808246
"9045","(4,9]",2019,"RO","m","Staphylococcus aureus","Romania",513627.968460738,5,18,3.50448205808246
"9046","(4,9]",2019,"SE","f","Acinetobacter spp","Sweden",295795.292317928,5,3,1.01421492427794
"9047","(4,9]",2019,"SE","f","Escherichia coli","Sweden",295795.292317928,5,5,1.69035820712991
"9048","(4,9]",2019,"SE","f","Staphylococcus aureus","Sweden",295795.292317928,5,27,9.1279343185015
"9049","(4,9]",2019,"SE","f","Streptococcus pneumoniae","Sweden",295795.292317928,5,3,1.01421492427794
"9050","(4,9]",2019,"SE","m","Escherichia coli","Sweden",312122.497533484,5,7,2.24270921042757
"9051","(4,9]",2019,"SE","m","Klebsiella pneumoniae","Sweden",312122.497533484,5,4,1.28154812024432
"9052","(4,9]",2019,"SE","m","Pseudomonas aeruginosa","Sweden",312122.497533484,5,2,0.640774060122162
"9053","(4,9]",2019,"SE","m","Staphylococcus aureus","Sweden",312122.497533484,5,29,9.29122387177135
"9054","(4,9]",2019,"SE","m","Streptococcus pneumoniae","Sweden",312122.497533484,5,1,0.320387030061081
"9055","(4,9]",2019,"SI","f","Escherichia coli","Slovenia",53219.9708800312,5,1,1.87899388794144
"9056","(4,9]",2019,"SI","f","Staphylococcus aureus","Slovenia",53219.9708800312,5,2,3.75798777588288
"9057","(4,9]",2019,"SI","f","Streptococcus pneumoniae","Slovenia",53219.9708800312,5,1,1.87899388794144
"9058","(4,9]",2019,"SI","m","Staphylococcus aureus","Slovenia",56419.9058778751,5,5,8.86212042044674
"9059","(4,9]",2019,"SK","f","Acinetobacter spp","Slovak Republic",138935.03381289,5,2,1.43952172833058
"9060","(4,9]",2019,"SK","f","Enterococcus faecium","Slovak Republic",138935.03381289,5,2,1.43952172833058
"9061","(4,9]",2019,"SK","m","Enterococcus faecalis","Slovak Republic",145428.591771614,5,2,1.37524538719378
"9062","(4,9]",2019,"SK","m","Enterococcus faecium","Slovak Republic",145428.591771614,5,2,1.37524538719378
"9063","(4,9]",2019,"SK","m","Klebsiella pneumoniae","Slovak Republic",145428.591771614,5,2,1.37524538719378
"9064","(4,9]",2019,"SK","m","Pseudomonas aeruginosa","Slovak Republic",145428.591771614,5,2,1.37524538719378
"9065","(4,9]",2019,"SK","m","Staphylococcus aureus","Slovak Republic",145428.591771614,5,10,6.87622693596892
"9066","(4,9]",2020,"BE","f","Escherichia coli","Belgium",322225.488681101,5,9,2.79307513407392
"9067","(4,9]",2020,"BE","f","Pseudomonas aeruginosa","Belgium",322225.488681101,5,3,0.931025044691305
"9068","(4,9]",2020,"BE","f","Staphylococcus aureus","Belgium",322225.488681101,5,6,1.86205008938261
"9069","(4,9]",2020,"BE","f","Streptococcus pneumoniae","Belgium",322225.488681101,5,6,1.86205008938261
"9070","(4,9]",2020,"BE","m","Acinetobacter spp","Belgium",344205.084567309,5,6,1.74314682409251
"9071","(4,9]",2020,"BE","m","Enterococcus faecalis","Belgium",344205.084567309,5,3,0.871573412046256
"9072","(4,9]",2020,"BE","m","Enterococcus faecium","Belgium",344205.084567309,5,3,0.871573412046256
"9073","(4,9]",2020,"BE","m","Pseudomonas aeruginosa","Belgium",344205.084567309,5,6,1.74314682409251
"9074","(4,9]",2020,"BE","m","Staphylococcus aureus","Belgium",344205.084567309,5,33,9.58730753250882
"9075","(4,9]",2020,"BE","m","Streptococcus pneumoniae","Belgium",344205.084567309,5,23,6.68206282568796
"9076","(4,9]",2020,"BG","m","Escherichia coli","Bulgaria",172656.699566759,5,2,1.1583680245357
"9077","(4,9]",2020,"BG","m","Klebsiella pneumoniae","Bulgaria",172656.699566759,5,2,1.1583680245357
"9078","(4,9]",2020,"BG","m","Pseudomonas aeruginosa","Bulgaria",172656.699566759,5,2,1.1583680245357
"9079","(4,9]",2020,"BG","m","Staphylococcus aureus","Bulgaria",172656.699566759,5,4,2.3167360490714
"9080","(4,9]",2020,"BG","m","Streptococcus pneumoniae","Bulgaria",172656.699566759,5,2,1.1583680245357
